2015-02-14,twitter,51	
2015-02-15,twitter,11	
2015-02-16,twitter,16	
2015-02-17,twitter,11	
2015-02-18,twitter,15	
2015-02-19,twitter,53	
2015-02-20,twitter,21	
2015-02-21,twitter,30	
2015-02-22,twitter,13	
2015-02-23,twitter,91	
2015-02-24,twitter,5	
2015-02-25,twitter,9	
2015-02-26,twitter,13	
2015-02-27,twitter,6	
2015-02-28,twitter,43	
2015-03-01,twitter,44	
2015-03-02,twitter,21	
2015-03-03,twitter,54	
2015-03-04,twitter,25	
2015-03-05,twitter,23	
2015-03-06,twitter,11	
2015-03-07,twitter,12	
2015-03-08,twitter,9	
2015-03-09,twitter,43	
2015-03-10,twitter,7	
2015-03-11,twitter,11	
2015-03-12,twitter,16	
2015-03-13,twitter,8	
2015-03-14,twitter,11	
2015-03-15,twitter,9	
2015-03-16,twitter,92	
2015-03-17,twitter,9	
2015-03-18,twitter,40	
2015-03-19,twitter,21	
2015-03-20,twitter,67	
2015-03-21,twitter,6	
2015-03-22,twitter,35	
2015-03-23,twitter,35	
2015-03-24,twitter,53	
2015-03-25,twitter,21	
2015-03-26,twitter,12	
2015-03-27,twitter,63	
2015-03-28,twitter,22	
2015-03-29,twitter,47	
2015-03-30,twitter,9	
2015-03-31,twitter,38	
2015-04-01,twitter,14	
2015-04-02,twitter,50	
2015-04-03,twitter,20	
2015-04-04,twitter,31	
2015-04-05,twitter,14	
2015-04-06,twitter,25	
2015-04-07,twitter,53	
2015-04-08,twitter,22	
2015-04-09,twitter,39	
2015-04-10,twitter,18	
2015-04-11,twitter,15	
2015-04-12,twitter,21	
2015-04-13,twitter,10	
2015-04-14,twitter,10	
2015-04-15,twitter,39	
2015-04-16,twitter,29	
2015-04-17,twitter,28	
2015-04-18,twitter,20	
2015-04-19,twitter,51	
2015-04-20,twitter,16	
2015-04-21,twitter,48	
2015-04-22,twitter,16	
2015-04-23,twitter,12	
2015-04-24,twitter,10	
2015-04-25,twitter,25	
2015-04-26,twitter,18	
2015-04-27,twitter,12	
2015-04-28,twitter,62	
2015-04-29,twitter,16	
2015-04-30,twitter,43	
2015-05-01,twitter,30	
2015-05-02,twitter,43	
2015-05-03,twitter,12	
2015-05-04,twitter,16	
2015-05-05,twitter,35	
2015-05-06,twitter,24	
2015-05-07,twitter,30	
2015-05-08,twitter,10	
2015-05-09,twitter,20	
2015-05-10,twitter,20	
2015-05-11,twitter,27	
2015-05-12,twitter,20	
2015-05-13,twitter,21	
2015-05-14,twitter,6	
2015-05-15,twitter,41	
2015-05-16,twitter,14	
2015-05-17,twitter,9	
2015-05-18,twitter,21	
2015-05-19,twitter,42	
2015-05-20,twitter,31	
2015-05-21,twitter,12	
2015-05-22,twitter,29	
2015-05-23,twitter,7	
2015-05-24,twitter,5	
2015-05-25,twitter,54	
2015-05-26,twitter,14	
2015-05-27,twitter,42	
2015-05-28,twitter,19	
2015-05-29,twitter,36	
2015-05-30,twitter,21	
2015-05-31,twitter,10	
2015-06-01,twitter,18	
2015-06-02,twitter,11	
2015-06-03,twitter,28	
2015-06-04,twitter,4	
2015-06-05,twitter,30	
2015-06-06,twitter,15	
2015-06-07,twitter,20	
2015-06-08,twitter,26	
2015-06-09,twitter,15	
2015-06-10,twitter,29	
2015-06-11,twitter,98	
2015-06-12,twitter,38	
2015-06-13,twitter,25	
2015-06-14,twitter,8	
2015-06-15,twitter,18	
2015-06-16,twitter,27	
2015-06-17,twitter,4	
2015-06-18,twitter,20	
2015-06-19,twitter,13	
2015-06-20,twitter,21	
2015-06-21,twitter,19	
2015-06-22,twitter,65	
2015-06-23,twitter,21	
2015-06-24,twitter,22	
2015-06-25,twitter,36	
2015-06-26,twitter,33	
2015-06-27,twitter,7	
2015-06-28,twitter,102	
2015-06-29,twitter,39	
2015-06-30,twitter,11	
2015-07-01,twitter,11	
2015-07-02,twitter,7	
2015-07-03,twitter,13	
2015-07-04,twitter,2	
2015-07-05,twitter,1	
2015-07-06,twitter,2	
2015-07-07,twitter,8	
2015-07-08,twitter,7	
2015-07-09,twitter,9	
2015-07-10,twitter,4	
2015-07-11,twitter,12	
2015-07-12,twitter,253	
2015-07-13,twitter,549	
2015-07-14,twitter,126	
2015-07-15,twitter,11	
2015-07-16,twitter,8	
2015-07-17,twitter,16	
2015-07-18,twitter,2	
2015-07-19,twitter,19	
2015-07-20,twitter,42	
2015-07-21,twitter,11	
2015-07-22,twitter,7	
2015-07-23,twitter,26	
2015-07-24,twitter,12	
2015-07-25,twitter,8	
2015-07-26,twitter,11	
2015-07-27,twitter,20	
2015-07-28,twitter,24	
2015-07-29,twitter,8	
2015-07-30,twitter,8	
2015-07-31,twitter,96	
2015-08-01,twitter,56	
2015-08-02,twitter,59	
2015-08-03,twitter,67	
2015-08-04,twitter,124	
2015-08-05,twitter,72	
2015-08-06,twitter,31	
2015-08-07,twitter,38	
2015-08-08,twitter,58	
2015-08-09,twitter,36	
2015-08-10,twitter,60	
2015-08-11,twitter,46	
2015-08-12,twitter,51	
2015-08-13,twitter,42	
2015-08-14,twitter,69	
2015-08-15,twitter,18	
2015-08-16,twitter,153	
2015-08-17,twitter,29	
2015-08-18,twitter,54	
2015-08-19,twitter,151	
2015-08-20,twitter,146	
2015-08-21,twitter,94	
2015-08-22,twitter,88	
2015-08-23,twitter,35	
2015-08-24,twitter,225	
2015-08-25,twitter,259	
2015-08-26,twitter,121	
2015-08-27,twitter,210	
2015-08-28,twitter,136	
2015-08-29,twitter,25	
2015-08-30,twitter,102	
2015-08-31,twitter,289	
2015-09-01,twitter,259	
2015-09-02,twitter,297	
2015-09-03,twitter,326	
2015-09-04,twitter,257	
2015-09-05,twitter,263	
2015-09-06,twitter,313	
2015-09-07,twitter,323	
2015-09-08,twitter,280	
2015-09-09,twitter,390	
2015-09-10,twitter,569	
2015-09-11,twitter,293	
2015-09-12,twitter,456	
2015-09-13,twitter,461	
2015-09-14,twitter,281	
2015-09-15,twitter,48	
2015-09-16,twitter,31	
2015-09-17,twitter,14	
2015-09-18,twitter,11	
2015-09-19,twitter,23	
2015-09-20,twitter,29	
2015-09-21,twitter,6	
2015-09-22,twitter,14	
2015-09-23,twitter,22	
2015-09-24,twitter,11	
2015-09-25,twitter,17	
2015-09-26,twitter,16	
2015-09-27,twitter,6	
2015-09-28,twitter,17	
2015-09-29,twitter,13	
2015-09-30,twitter,19	
2015-10-01,twitter,13	
2015-10-02,twitter,19	
2015-10-03,twitter,12	
2015-10-04,twitter,14	
2015-10-05,twitter,44	
2015-10-06,twitter,27	
2015-10-07,twitter,16	
2015-10-08,twitter,21	
2015-10-09,twitter,23	
2015-10-10,twitter,15	
2015-10-11,twitter,12	
2015-10-12,twitter,7	
2015-10-13,twitter,12	
2015-10-14,twitter,12	
2015-10-15,twitter,5	
2015-10-16,twitter,11	
2015-10-17,twitter,7	
2015-10-18,twitter,14	
2015-10-19,twitter,1	
2015-10-20,twitter,6	
2015-10-21,twitter,14	
2015-10-22,twitter,4	
2015-10-23,twitter,10	
2015-10-24,twitter,24	
2015-10-25,twitter,4	
2015-10-26,twitter,9	
2015-10-27,twitter,7	
2015-10-28,twitter,7	
2015-10-29,twitter,11	
2015-10-30,twitter,5	
2015-10-31,twitter,41	
2015-11-01,twitter,25	
2015-11-02,twitter,16	
2015-11-03,twitter,77	
2015-11-04,twitter,179	
2015-11-05,twitter,46	
2015-11-06,twitter,22	
2015-11-07,twitter,20	
2015-11-08,twitter,17	
2015-11-09,twitter,36	
2015-11-10,twitter,14	
2015-11-11,twitter,100	
2015-11-12,twitter,29	
2015-11-13,twitter,89	
2015-11-14,twitter,22	
2015-11-15,twitter,23	
2015-11-16,twitter,7	
2015-11-17,twitter,68	
2015-11-18,twitter,32	
2015-11-19,twitter,189	
2015-11-20,twitter,47	
2015-11-21,twitter,38	
2015-11-22,twitter,20	
2015-11-23,twitter,13	
2015-11-24,twitter,27	
2015-11-25,twitter,30	
2015-11-26,twitter,32	
2015-11-27,twitter,9	
2015-11-28,twitter,16	
2015-11-29,twitter,40	
2015-11-30,twitter,29	
2015-12-01,twitter,22	
2015-12-02,twitter,44	
2015-12-03,twitter,16	
2015-12-04,twitter,22	
2015-12-05,twitter,20	
2015-12-06,twitter,27	
2015-12-07,twitter,17	
2015-12-08,twitter,21	
2015-12-09,twitter,24	
2015-12-10,twitter,31	
2015-12-11,twitter,57	
2015-12-12,twitter,12	
2015-12-13,twitter,63	
2015-12-14,twitter,25	
2015-12-15,twitter,14	
2015-12-16,twitter,24	
2015-12-17,twitter,34	
2015-12-18,twitter,23	
2015-12-19,twitter,10	
2015-12-20,twitter,21	
2015-12-21,twitter,39	
2015-12-22,twitter,3	
2015-12-23,twitter,17	
2015-12-24,twitter,4	
2015-12-25,twitter,5	
2015-12-26,twitter,5	
2015-12-27,twitter,3	
2015-12-28,twitter,4	
2015-12-29,twitter,21	
2015-12-30,twitter,15	
2015-12-31,twitter,27	
2016-01-01,twitter,13	
2016-01-02,twitter,6	
2016-01-03,twitter,8	
2016-01-04,twitter,12	
2016-01-05,twitter,9	
2016-01-06,twitter,4	
2016-01-07,twitter,3	
2016-01-08,twitter,19	
2016-01-09,twitter,15	
2016-01-10,twitter,26	
2016-01-11,twitter,6	
2016-01-12,twitter,1	
2016-01-13,twitter,10	
2016-01-14,twitter,9	
2016-01-15,twitter,6	
2016-01-16,twitter,4	
2016-01-17,twitter,14	
2016-01-18,twitter,26	
2016-01-19,twitter,20	
2016-01-20,twitter,13	
2016-01-21,twitter,3	
2016-01-22,twitter,7	
2016-01-23,twitter,6	
2016-01-24,twitter,22	
2016-01-25,twitter,28	
2016-01-26,twitter,6	
2016-01-27,twitter,17	
2016-01-28,twitter,2	
2016-01-29,twitter,8	
2016-01-30,twitter,13	
2016-01-31,twitter,9	
2016-02-01,twitter,2	
2016-02-02,twitter,11	
2016-02-03,twitter,18	
2016-02-04,twitter,12	
2016-02-05,twitter,20	
2016-02-06,twitter,15	
2016-02-07,twitter,6	
2016-02-08,twitter,8	
2016-02-09,twitter,4	
2016-02-10,twitter,6	
2016-02-11,twitter,1	
2016-02-12,twitter,6	
2016-02-13,twitter,17	
2016-02-14,twitter,22	
2016-02-15,twitter,4	
2016-02-16,twitter,3	
2016-02-17,twitter,9	
2016-02-18,twitter,15	
2016-02-19,twitter,3	
2016-02-20,twitter,6	
2016-02-21,twitter,3	
2016-02-22,twitter,5	
2016-02-23,twitter,5	
2016-02-24,twitter,3	
2016-02-25,twitter,3	
2016-02-26,twitter,5	
2016-02-27,twitter,7	
2016-02-28,twitter,5	
2016-02-29,twitter,16	
2016-03-01,twitter,19	
2016-03-02,twitter,7	
2016-03-03,twitter,5	
2016-03-04,twitter,8	
2016-03-05,twitter,6	
2016-03-06,twitter,3	
2016-03-07,twitter,3	
2016-03-08,twitter,8	
2016-03-09,twitter,5	
2016-03-10,twitter,13	
2016-03-11,twitter,4	
2016-03-12,twitter,3	
2016-03-13,twitter,3	
2016-03-14,twitter,16	
2016-03-15,twitter,4	
2016-03-16,twitter,13	
2016-03-17,twitter,11	
2016-03-18,twitter,5	
2016-03-19,twitter,4	
2016-03-20,twitter,19	
2016-03-21,twitter,13	
2016-03-22,twitter,18	
2016-03-23,twitter,4	
2016-03-24,twitter,8	
2016-03-25,twitter,3	
2016-03-26,twitter,5	
2016-03-27,twitter,6	
2016-03-28,twitter,3	
2016-03-29,twitter,3	
2016-03-30,twitter,31	
2016-03-31,twitter,11	
2016-04-01,twitter,19	
2016-04-02,twitter,5	
2016-04-03,twitter,30	
2016-04-04,twitter,3	
2016-04-05,twitter,27	
2016-04-06,twitter,13	
2016-04-07,twitter,8	
2016-04-08,twitter,10	
2016-04-09,twitter,2	
2016-04-10,twitter,1	
2016-04-11,twitter,9	
2016-04-12,twitter,3	
2016-04-13,twitter,21	
2016-04-14,twitter,5	
2016-04-15,twitter,8	
2016-04-16,twitter,5	
2016-04-17,twitter,5	
2016-04-18,twitter,16	
2016-04-19,twitter,5	
2016-04-20,twitter,11	
2016-04-21,twitter,25	
2016-04-22,twitter,5	
2016-04-23,twitter,4	
2016-04-24,twitter,3	
2016-04-25,twitter,4	
2016-04-26,twitter,2	
2016-04-27,twitter,5	
2016-04-28,twitter,2	
2016-04-29,twitter,5	
2016-04-30,twitter,2	
2016-05-01,twitter,1	
2016-05-02,twitter,39	
2016-05-03,twitter,25	
2016-05-04,twitter,25	
2016-05-05,twitter,33	
2016-05-06,twitter,14	
2016-05-07,twitter,38	
2016-05-08,twitter,23	
2016-05-09,twitter,6	
2016-05-10,twitter,6	
2016-05-11,twitter,7	
2016-05-12,twitter,7	
2016-05-13,twitter,3	
2016-05-14,twitter,4	
2016-05-15,twitter,1	
2016-05-17,twitter,1	
2016-05-18,twitter,8	
2016-05-19,twitter,11	
2016-05-20,twitter,4	
2016-05-21,twitter,6	
2016-05-22,twitter,4	
2016-05-23,twitter,13	
2016-05-24,twitter,2	
2016-05-25,twitter,7	
2016-05-26,twitter,1	
2016-05-27,twitter,7	
2016-05-28,twitter,12	
2016-05-29,twitter,1	
2016-05-30,twitter,3	
2016-05-31,twitter,4	
2016-06-01,twitter,8	
2016-06-02,twitter,16	
2016-06-03,twitter,5	
2016-06-04,twitter,1	
2016-06-05,twitter,4	
2016-06-06,twitter,1	
2016-06-07,twitter,6	
2016-06-08,twitter,2	
2016-06-09,twitter,3	
2016-06-10,twitter,2	
2016-06-11,twitter,4	
2016-06-12,twitter,7	
2016-06-13,twitter,2	
2016-06-14,twitter,2	
2016-06-15,twitter,5	
2016-06-16,twitter,1	
2016-06-17,twitter,5	
2016-06-18,twitter,4	
2016-06-19,twitter,5	
2016-06-20,twitter,16	
2016-06-21,twitter,3	
2016-06-22,twitter,1	
2016-06-25,twitter,1	
2016-06-26,twitter,2	
2016-06-27,twitter,1	
2016-06-28,twitter,1	
2016-06-29,twitter,4	
2016-07-02,twitter,3	
2016-07-03,twitter,5	
2016-07-04,twitter,2	
2016-07-05,twitter,4	
2016-07-06,twitter,6	
2016-07-16,twitter,6	
2016-07-17,twitter,1	
2016-07-18,twitter,6	
2016-07-19,twitter,18	
2016-07-20,twitter,53	
2016-07-21,twitter,4	
2016-07-22,twitter,1	
2016-07-23,twitter,4	
2016-07-24,twitter,6	
2016-07-25,twitter,26	
2016-07-26,twitter,2	
2016-07-27,twitter,3	
2016-07-28,twitter,4	
2016-07-29,twitter,2	
2016-07-30,twitter,7	
2016-07-31,twitter,8	
2016-08-01,twitter,27	
2016-08-02,twitter,4	
2016-08-03,twitter,12	
2016-08-04,twitter,5	
2016-08-05,twitter,5	
2016-08-06,twitter,5	
2016-08-07,twitter,4	
2016-08-08,twitter,9	
2016-08-09,twitter,11	
2016-08-10,twitter,8	
2016-08-11,twitter,7	
2016-08-12,twitter,6	
2016-08-13,twitter,8	
2016-08-14,twitter,5	
2016-08-15,twitter,4	
2016-08-16,twitter,8	
2016-08-17,twitter,4	
2016-08-18,twitter,14	
2016-08-19,twitter,7	
2016-08-20,twitter,8	
2016-08-21,twitter,5	
2016-08-22,twitter,5	
2016-08-23,twitter,3	
2016-08-24,twitter,5	
2016-08-25,twitter,6	
2016-08-26,twitter,5	
2016-08-27,twitter,13	
2016-08-28,twitter,7	
2016-08-29,twitter,4	
2016-08-30,twitter,2	
2016-08-31,twitter,6	
2016-09-01,twitter,7	
2016-09-02,twitter,29	
2016-09-03,twitter,21	
2016-09-04,twitter,19	
2016-09-05,twitter,25	
2016-09-06,twitter,19	
2016-09-07,twitter,11	
2016-09-08,twitter,8	
2016-09-09,twitter,12	
2016-09-10,twitter,4	
2016-09-11,twitter,9	
2016-09-12,twitter,10	
2016-09-13,twitter,6	
2016-09-14,twitter,23	
2016-09-15,twitter,6	
2016-09-16,twitter,10	
2016-09-17,twitter,23	
2016-09-18,twitter,14	
2016-09-19,twitter,10	
2016-09-20,twitter,17	
2016-09-21,twitter,9	
2016-09-22,twitter,35	
2016-09-23,twitter,38	
2016-09-24,twitter,12	
2016-09-25,twitter,14	
2016-09-26,twitter,42	
2016-09-27,twitter,4	
2016-09-28,twitter,3	
2016-09-29,twitter,2	
2016-09-30,twitter,3	
2016-10-01,twitter,7	
2016-10-02,twitter,16	
2016-10-03,twitter,5	
2016-10-04,twitter,1	
2016-10-05,twitter,12	
2016-10-06,twitter,5	
2016-10-07,twitter,1	
2016-10-08,twitter,2	
2016-10-09,twitter,4	
2016-10-10,twitter,9	
2016-10-11,twitter,9	
2016-10-12,twitter,3	
2016-10-14,twitter,3	
2016-10-15,twitter,4	
2016-10-16,twitter,3	
2016-10-17,twitter,1	
2016-10-18,twitter,12	
2016-10-19,twitter,6	
2016-10-20,twitter,40	
2016-10-21,twitter,3	
2016-10-22,twitter,3	
2016-10-23,twitter,9	
2016-10-24,twitter,1	
2016-10-25,twitter,3	
2016-10-26,twitter,12	
2016-10-27,twitter,5	
2016-10-28,twitter,6	
2016-10-29,twitter,2	
2016-10-30,twitter,17	
2016-10-31,twitter,9	
2016-11-01,twitter,5	
2016-11-02,twitter,6	
2016-11-03,twitter,7	
2016-11-04,twitter,12	
2016-11-05,twitter,30	
2016-11-06,twitter,20	
2016-11-07,twitter,10	
2016-11-08,twitter,5	
2016-11-09,twitter,3	
2016-11-10,twitter,1	
2016-11-12,twitter,3	
2016-11-13,twitter,4	
2016-11-14,twitter,1	
2016-11-15,twitter,3	
2016-11-16,twitter,2	
2016-11-17,twitter,7	
2016-11-18,twitter,15	
2016-11-19,twitter,17	
2016-11-20,twitter,3	
2016-11-23,twitter,6	
2016-11-25,twitter,1	
2016-11-26,twitter,2	
2016-11-27,twitter,11	
2016-11-29,twitter,1	
2016-12-02,twitter,4	
2016-12-03,twitter,19	
2016-12-04,twitter,29	
2016-12-05,twitter,1	
2016-12-06,twitter,2	
2016-12-07,twitter,9	
2016-12-08,twitter,2	
2016-12-09,twitter,6	
2016-12-10,twitter,13	
2016-12-11,twitter,3	
2016-12-12,twitter,2	
2016-12-13,twitter,4	
2016-12-15,twitter,1	
2016-12-16,twitter,2	
2016-12-17,twitter,1	
2016-12-18,twitter,4	
2016-12-19,twitter,1	
2016-12-21,twitter,3	
2016-12-22,twitter,2	
2016-12-23,twitter,3	
2016-12-25,twitter,2	
2016-12-26,twitter,2	
2016-12-27,twitter,2	
2016-12-28,twitter,2	
2016-12-29,twitter,3	
2016-12-30,twitter,3	
2017-01-03,twitter,25	
2017-01-04,twitter,1	
2017-01-05,twitter,2	
2017-01-06,twitter,3	
2017-01-07,twitter,2	
2017-01-08,twitter,1	
2017-01-09,twitter,2	
2017-01-10,twitter,4	
2017-01-11,twitter,7	
2017-01-12,twitter,3	
2017-01-13,twitter,1	
2017-01-14,twitter,4	
2017-01-15,twitter,3	
2017-01-16,twitter,4	
2017-01-18,twitter,4	
2017-01-20,twitter,6	
2017-01-21,twitter,18	
2017-01-24,twitter,14	
2017-01-25,twitter,8	
2017-01-26,twitter,5	
2017-01-27,twitter,7	
2017-01-28,twitter,8	
2017-01-29,twitter,4	
2017-02-01,twitter,3	
2017-02-02,twitter,2	
2017-02-03,twitter,2	
2017-02-04,twitter,1	
2017-02-05,twitter,10	
2017-02-06,twitter,1	
2017-02-07,twitter,2	
2017-02-08,twitter,3	
2017-02-10,twitter,1	
2017-02-11,twitter,6	
2017-02-13,twitter,4	
2017-02-14,twitter,2	
2017-02-15,twitter,2	
2017-02-16,twitter,16	
2017-02-17,twitter,7	
2017-02-18,twitter,1	
2017-02-19,twitter,2	
2017-02-20,twitter,7	
2017-02-21,twitter,3	
2017-02-22,twitter,3	
2017-02-23,twitter,2	
2017-02-24,twitter,2	
2017-02-25,twitter,1	
2017-02-26,twitter,2	
2017-02-27,twitter,1	
2017-02-28,twitter,1	
2017-03-01,twitter,1	
2017-03-02,twitter,1	
2017-03-03,twitter,1	
2017-03-04,twitter,4	
2017-03-05,twitter,1	
2017-03-06,twitter,1	
2017-03-08,twitter,4	
2017-03-09,twitter,2	
2017-03-10,twitter,2	
2017-03-11,twitter,2	
2017-03-12,twitter,1	
2017-03-13,twitter,1	
2017-03-14,twitter,2	
2017-03-15,twitter,4	
2017-03-16,twitter,1	
2017-03-19,twitter,4	
2017-03-21,twitter,3	
2017-03-22,twitter,7	
2017-03-23,twitter,3	
2017-03-24,twitter,10	
2017-03-25,twitter,3	
2017-03-26,twitter,2	
2017-03-28,twitter,1	
2017-03-29,twitter,3	
2017-03-30,twitter,3	
2017-03-31,twitter,1	
2017-04-01,twitter,1	
2017-04-02,twitter,2	
2017-04-03,twitter,3	
2017-04-06,twitter,3	
2017-04-07,twitter,1	
2017-04-08,twitter,2	
2017-04-09,twitter,3	
2017-04-10,twitter,1	
2017-04-11,twitter,4	
2017-04-12,twitter,2	
2017-04-15,twitter,5	
2017-04-16,twitter,5	
2017-04-17,twitter,1	
2017-04-18,twitter,2	
2017-04-19,twitter,15	
2017-04-21,twitter,4	
2017-04-22,twitter,22	
2017-04-24,twitter,9	
2017-04-25,twitter,19	
2017-04-26,twitter,1	
2017-04-28,twitter,42	
2017-04-29,twitter,8	
2017-04-30,twitter,1	
2017-05-01,twitter,18	
2017-05-02,twitter,14	
2017-05-04,twitter,18	
2017-05-05,twitter,5	
2017-05-06,twitter,5	
2017-05-07,twitter,5	
2017-05-08,twitter,34	
2017-05-09,twitter,1	
2017-05-10,twitter,1	
2017-05-11,twitter,1	
2017-05-12,twitter,8	
2017-05-13,twitter,2	
2017-05-14,twitter,5	
2017-05-17,twitter,4	
2017-05-18,twitter,15	
2017-05-19,twitter,5	
2017-05-20,twitter,6	
2017-05-21,twitter,2	
2017-05-22,twitter,1	
2017-05-23,twitter,7	
2017-05-24,twitter,2	
2017-05-25,twitter,2	
2017-05-26,twitter,3	
2017-05-29,twitter,1	
2017-05-30,twitter,2	
2017-05-31,twitter,5	
2017-06-01,twitter,3	
2017-06-02,twitter,8	
2017-06-03,twitter,3	
2017-06-04,twitter,2	
2017-06-05,twitter,20	
2017-06-06,twitter,5	
2017-06-07,twitter,1	
2017-06-08,twitter,4	
2017-06-09,twitter,1	
2017-06-11,twitter,5	
2017-06-12,twitter,5	
2017-06-13,twitter,2	
2017-06-15,twitter,4	
2017-06-16,twitter,1	
2017-06-17,twitter,1	
2017-06-18,twitter,17	
2017-06-19,twitter,11	
2017-06-20,twitter,2	
2017-06-21,twitter,6	
2017-06-22,twitter,1	
2017-06-23,twitter,1	
2017-06-24,twitter,7	
2017-06-25,twitter,5	
2017-06-27,twitter,1	
2017-06-29,twitter,11	
2017-07-01,twitter,1	
2017-07-02,twitter,7	
2017-07-03,twitter,5	
2017-07-04,twitter,4	
2017-07-06,twitter,4	
2017-07-08,twitter,2	
2017-07-09,twitter,4	
2017-07-10,twitter,2	
2017-07-11,twitter,2	
2017-07-12,twitter,30	
2017-07-13,twitter,544	
2017-07-14,twitter,28	
2017-07-15,twitter,8	
2017-07-16,twitter,2	
2017-07-17,twitter,12	
2017-07-18,twitter,2	
2017-07-19,twitter,11	
2017-07-20,twitter,17	
2017-07-21,twitter,6	
2017-07-22,twitter,6	
2017-07-24,twitter,2	
2017-07-25,twitter,2	
2017-07-26,twitter,2	
2017-07-28,twitter,4	
2017-07-29,twitter,4	
2017-07-30,twitter,13	
2017-07-31,twitter,7	
2017-08-01,twitter,38	
2017-08-02,twitter,29	
2017-08-03,twitter,3	
2017-08-04,twitter,14	
2017-08-05,twitter,4	
2017-08-06,twitter,4	
2017-08-07,twitter,12	
2017-08-08,twitter,16	
2017-08-09,twitter,13	
2017-08-10,twitter,5	
2017-08-11,twitter,5	
2017-08-13,twitter,24	
2017-08-14,twitter,3	
2017-08-16,twitter,12	
2017-08-17,twitter,47	
2017-08-18,twitter,8	
2017-08-19,twitter,3	
2017-08-21,twitter,1	
2017-08-23,twitter,2	
2017-08-25,twitter,2	
2017-08-26,twitter,1	
2017-08-27,twitter,9	
2017-08-28,twitter,2	
2017-08-29,twitter,14	
2017-08-30,twitter,7	
2017-09-01,twitter,2	
2017-09-02,twitter,3	
2017-09-03,twitter,2	
2017-09-04,twitter,2	
2017-09-06,twitter,4	
2017-09-07,twitter,1	
2017-09-08,twitter,1	
2017-09-09,twitter,7	
2017-09-11,twitter,7	
2017-09-12,twitter,3	
2017-09-13,twitter,2	
2017-09-14,twitter,18	
2017-09-15,twitter,2	
2017-09-17,twitter,1	
2017-09-19,twitter,4	
2017-09-20,twitter,2	
2017-09-22,twitter,3	
2017-09-24,twitter,1	
2017-09-25,twitter,1	
2017-09-27,twitter,11	
2017-09-28,twitter,4	
2017-09-30,twitter,1	
2017-10-01,twitter,2	
2017-10-03,twitter,1	
2017-10-04,twitter,1	
2017-10-05,twitter,1	
2017-10-06,twitter,4	
2017-10-16,twitter,3	
2017-10-17,twitter,5	
2017-10-18,twitter,1	
2017-10-19,twitter,3	
2017-10-20,twitter,4	
2017-10-21,twitter,4	
2017-10-22,twitter,3	
2017-10-23,twitter,2	
2017-10-25,twitter,7	
2017-10-27,twitter,1	
2017-10-28,twitter,1	
2017-10-29,twitter,2	
2017-10-30,twitter,1	
2017-11-01,twitter,36	
2017-11-02,twitter,33	
2017-11-03,twitter,2	
2017-11-04,twitter,10	
2017-11-05,twitter,3	
2017-11-06,twitter,22	
2017-11-07,twitter,1	
2017-11-08,twitter,4	
2017-11-09,twitter,27	
2017-11-10,twitter,11	
2017-11-11,twitter,12	
2017-11-12,twitter,1	
2017-11-13,twitter,1	
2017-11-14,twitter,3	
2017-11-15,twitter,1	
2017-11-16,twitter,1	
2017-11-17,twitter,1	
2017-11-18,twitter,5	
2017-11-19,twitter,7	
2017-11-21,twitter,7	
2017-11-22,twitter,3	
2017-11-23,twitter,5	
2017-11-24,twitter,3	
2017-11-25,twitter,3	
2017-11-26,twitter,1	
2017-11-28,twitter,1	
2017-11-29,twitter,3	
2017-11-30,twitter,4	
2017-12-01,twitter,1	
2017-12-02,twitter,1	
2017-12-03,twitter,3	
2017-12-04,twitter,3	
2017-12-10,twitter,4	
2017-12-12,twitter,22	
2017-12-13,twitter,2	
2017-12-16,twitter,1	
2017-12-20,twitter,5	
2017-12-22,twitter,2	
2017-12-24,twitter,1	
2017-12-26,twitter,1	
2017-12-29,twitter,1	
2017-12-30,twitter,2	
2018-01-02,twitter,2	
2018-01-06,twitter,1	
2018-01-07,twitter,10	
2018-01-08,twitter,5	
2018-01-09,twitter,42	
2018-01-10,twitter,3	
2018-01-11,twitter,77	
2018-01-12,twitter,30	
2018-01-13,twitter,5	
2018-01-15,twitter,2	
2018-01-16,twitter,2	
2018-01-18,twitter,2	
2018-01-20,twitter,3	
2018-01-22,twitter,7	
2018-01-30,twitter,5	
2018-01-31,twitter,1	
2018-02-03,twitter,3	
2018-02-05,twitter,2	
2018-02-06,twitter,1	
2018-02-09,twitter,13	
2018-02-10,twitter,7	
2018-02-11,twitter,2	
2018-02-13,twitter,1	
2018-02-18,twitter,1	
2018-02-21,twitter,6	
2018-02-22,twitter,2	
2018-02-23,twitter,1	
2018-02-28,twitter,9	
2018-03-02,twitter,3	
2018-03-04,twitter,9	
2018-03-05,twitter,1	
2018-03-06,twitter,1	
2018-03-09,twitter,3	
2018-03-11,twitter,2	
2018-03-13,twitter,6	
2018-03-14,twitter,5	
2018-03-16,twitter,4	
2018-03-17,twitter,4	
2018-03-19,twitter,2	
2018-03-20,twitter,3	
2018-03-23,twitter,1	
2018-03-24,twitter,2	
2018-03-25,twitter,3	
2018-03-27,twitter,2	
2018-03-30,twitter,1	
2018-03-31,twitter,1	
2018-04-01,twitter,1	
2018-04-02,twitter,2	
2018-04-04,twitter,4	
2018-04-05,twitter,1	
2018-04-07,twitter,3	
2018-04-09,twitter,8	
2018-04-10,twitter,1	
2018-04-13,twitter,6	
2018-04-20,twitter,6	
2018-04-21,twitter,12	
